"","Event.Name","Start.Date.Time","End.Date.Time","Event.Type","Event.Borough","Event.Location"
"425","Soccer - Non Regulation","03/01/2022 08:00:00 AM","03/01/2022 09:00:00 AM","Sport - Adult","Manhattan","Frederick Douglass Playground: Soccer-01"
"426","Football Ã¢â¬â Flag Football","03/01/2022 10:00:00 AM","03/01/2022 10:00:00 PM","Sport - Youth","Staten Island","Blood Root Valley: Greenbelt Recreation Center-Soccer-01 ,Gen. Douglas MacArthur Park: Multi-Use Field-01"
"427","E 102 Landscape Winter Closure  Dec 2, 2021 - April 2, 2022","03/01/2022 12:00:00 AM","03/01/2022 11:00:00 PM","Special Event","Manhattan","Central Park: East 102nd St Landscape A ,Central Park: East 102nd St Landscape B ,Central Park: East 102nd St Clay Oval"
"428","Outdoor Learning","03/01/2022 09:00:00 AM","03/01/2022 03:00:00 PM","Special Event","Brooklyn","St. Mary's Playground: St Mary's Playground"
"429","Frisbee","03/02/2022 07:00:00 PM","03/02/2022 09:00:00 PM","Sport - Adult","Manhattan","Harlem River Park: Soccer-01"
"430","Covid 19 testing for the public","02/14/2022 07:00:00 AM","02/14/2022 07:00:00 PM","Special Event","Brooklyn","Pfc Norton Playground: PFC Norton Playground"
"431","Dana Discovery Lawn Winter Closure Oct. 31, 2021 - May 7, 2022","03/03/2022 12:00:00 AM","03/03/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Dana Discovery Center Lawn"
"432","Hannah Senesh Community Day School Outdoor Lunch","03/08/2022 11:30:00 AM","03/08/2022 01:00:00 PM","Special Event","Brooklyn","Carroll Park: Central Plaza"
"433","VIP PRIVATE FASHION EVENT","03/12/2022 12:00:00 AM","03/12/2022 11:30:00 PM","Production Event","Manhattan","WEST   40 STREET between 6 AVENUE and 5 AVENUE"
"434","Frisbee","03/10/2022 06:00:00 PM","03/10/2022 10:00:00 PM","Sport - Adult","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"435","Football - Youth","03/01/2022 03:30:00 PM","03/01/2022 05:00:00 PM","Sport - Youth","Manhattan","Marx Brothers Playground: Soccer-01"
"436","Soccer - Non Regulation","02/28/2022 07:00:00 PM","02/28/2022 10:00:00 PM","Sport - Youth","Brooklyn","McCarren Park: Soccer-01"
"437","Football - Youth","03/01/2022 10:00:00 AM","03/01/2022 07:30:00 PM","Sport - Youth","Brooklyn","Betsy Head Park: Football-02"
"438","Baseball - 13 and Older (Little League)","03/01/2022 04:00:00 PM","03/01/2022 06:00:00 PM","Sport - Youth","Manhattan","Harlem River Park: Baseball-01"
"439","Frisbee","03/13/2022 10:00:00 AM","03/13/2022 03:00:00 PM","Sport - Adult","Manhattan","East River Park: Soccer-02 Grand Street"
"440","Soccer -Regulation","03/11/2022 09:00:00 AM","03/11/2022 06:00:00 PM","Sport - Youth","Manhattan","De Witt Clinton Park: Soccer-01"
"441","Outdoor Learning Application-PS 132-DOE","03/11/2022 08:30:00 AM","03/11/2022 02:00:00 PM","Special Event","Brooklyn","Cooper Park: Center Oval Lawn"
"442","Outdoor Learning - Coney Island Prep - Charter","03/01/2022 11:00:00 AM","03/01/2022 12:30:00 PM","Special Event","Brooklyn","McDonald Playground: Multi Purpose Play Area-01"
"443","Softball (Little league)","03/01/2022 03:00:00 PM","03/01/2022 05:00:00 PM","Sport - Youth","Bronx","Patterson Playground: Softball-01"
"444","Soccer - Non Regulation","03/01/2022 08:30:00 AM","03/01/2022 03:30:00 PM","Sport - Youth","Manhattan","Chelsea Park: Soccer-01"
"445","Soccer -Regulation","02/14/2022 07:00:00 AM","02/14/2022 10:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: E"
"446","Softball - Adults","03/12/2022 10:00:00 AM","03/12/2022 05:30:00 PM","Sport - Youth","Queens","Queensbridge Park: Softball-02"
"447","Soccer -Regulation","03/01/2022 08:00:00 AM","03/01/2022 08:00:00 PM","Sport - Youth","Queens","St. Michael's Playground: Soccer-01"
"448","Lacrosse","03/01/2022 01:00:00 PM","03/01/2022 07:00:00 PM","Sport - Youth","Brooklyn","Parade Ground: Soccer-04A"
"449","Soccer - Non Regulation","03/01/2022 03:00:00 PM","03/01/2022 05:30:00 PM","Sport - Youth","Bronx","St. James Park: Soccer-01"
"450","Celebration","05/01/2022 08:00:00 AM","05/01/2022 10:00:00 AM","Special Event","Manhattan","Central Park: Wagner Cove ,Central Park: Cherry Hill"
"451","NYC DOE Outdoor Learning- District 20 PreK Center","03/01/2022 09:00:00 AM","03/01/2022 12:00:00 PM","Special Event","Brooklyn","Mckinley Park: Lawn Area West"
"452","Miscellaneous","02/28/2022 06:00:00 PM","02/28/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"453","Celebration","04/23/2022 04:00:00 PM","04/23/2022 06:00:00 PM","Special Event","Manhattan","Central Park: Cop Cot"
"454","Miscellaneous","03/03/2022 10:00:00 AM","03/03/2022 06:00:00 PM","Sport - Youth","Bronx","Williamsbridge Oval: Soccer-01"
"455","Mobile COVID-19 Test Site","02/22/2022 08:00:00 AM","02/22/2022 07:00:00 PM","Special Event","Bronx","Crotona Park: Crotona Park"
"456","2nd  3rd Grade Outdoor Learning","03/01/2022 12:00:00 PM","03/01/2022 02:00:00 PM","Special Event","Bronx","Hunts PointPlayground: Hunts Point Playground"
"457","Basketball","03/01/2022 03:30:00 PM","03/01/2022 05:30:00 PM","Sport - Youth","Brooklyn","JHS 51 JOP: Basketball-04"
"458","Mobile COVID-19 Test Site","02/27/2022 08:00:00 AM","02/27/2022 07:00:00 PM","Special Event","Bronx","Crotona Park: Crotona Park"
"459","Soccer - Non Regulation","02/28/2022 06:00:00 PM","02/28/2022 10:30:00 PM","Sport - Adult","Manhattan","James J Walker Park: Soccer-01 ,James J Walker Park: Soccer-01"
"460","Easter Morning Service","04/17/2022 11:00:00 AM","04/17/2022 12:00:00 PM","Special Event","Manhattan","Central Park: Bandshell Plaza"
"461","Celebration","02/22/2022 12:00:00 PM","02/22/2022 02:00:00 PM","Special Event","Manhattan","Central Park: Bethesda Fountain Terrace"
"462","Jennifer Solano Ceremony","04/16/2022 05:00:00 PM","04/16/2022 07:00:00 PM","Special Event","Manhattan","Central Park: Dene Lawn"
"463","Softball - Adults","08/06/2022 12:00:00 PM","08/06/2022 05:00:00 PM","Sport - Adult","Bronx","Macombs Dam Park: Elston Gene Howard Field-Softball-02"
"464","Soccer - Non Regulation","02/15/2022 03:00:00 PM","02/15/2022 04:00:00 PM","Sport - Youth","Manhattan","Sara D. Roosevelt Park: Nike Field-Soccer-02"
"465","Soccer -Regulation","02/27/2022 02:00:00 PM","02/27/2022 06:30:00 PM","Sport - Youth","Staten Island","Bloomingdale Park: Soccer-01"
"466","Soccer - Non Regulation","03/14/2022 01:00:00 PM","03/14/2022 09:00:00 PM","Sport - Youth","Staten Island","Bloomingdale Park: Youth Soccer-01 ,Freshkills Park: Owl Hollow-Soccer-3"
"467","Revival 6: Home, Body, Care","06/11/2022 04:00:00 PM","06/11/2022 06:00:00 PM","Special Event","Queens","Queensbridge Park: Queensbridge Park"
"468","Football - Adults","02/17/2022 02:00:00 PM","02/17/2022 10:00:00 PM","Sport - Adult","Manhattan","De Witt Clinton Park: Soccer-01"
"469","Outdoor Learning  - PS66Q-DOE","02/15/2022 08:00:00 AM","02/15/2022 03:00:00 PM","Special Event","Queens","Forest Park: Forest Park-Giovannelli Playground"
"470","NYC Surfing Surf School","03/08/2022 08:00:00 AM","03/08/2022 03:00:00 PM","Special Event","Queens","Rockaway Beach and Boardwalk: Beach 67th Street Surfing Beach"
"471","Cedar Hill Winter Closure Nov 15, 2021 - April 15, 2022","03/01/2022 12:00:00 AM","03/01/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Cedar Hill"
"472","Lacrosse","02/21/2022 02:00:00 PM","02/21/2022 06:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75"
"473","Softball (Little league)","03/08/2022 03:30:00 PM","03/08/2022 05:30:00 PM","Sport - Youth","Manhattan","Baruch Playground: Softball-01"
"474","Lawn Closure of Veterans lawn","03/01/2022 12:00:00 AM","03/01/2022 11:00:00 PM","Special Event","Manhattan","Madison Square Park: Veterans Lawn"
"475","Miscellaneous","02/21/2022 08:30:00 AM","02/21/2022 05:00:00 PM","Sport - Youth","Brooklyn","Manhattan Beach Park: Softball-01"
"476","Picnic House","09/25/2022 12:00:00 PM","09/25/2022 05:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House South ,Prospect Park: Picnic House"
"477","Soccer - Non Regulation","03/12/2022 01:00:00 PM","03/12/2022 04:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-75"
"478","Baseball - Adults","03/01/2022 09:00:00 AM","03/01/2022 03:00:00 PM","Sport - Adult","Manhattan","De Witt Clinton Park: Baseball-03"
"479","Soccer - Non Regulation","02/28/2022 06:00:00 PM","02/28/2022 08:00:00 PM","Sport - Youth","Queens","St. Michael's Playground: Soccer-01"
"480","Soccer - Non Regulation","02/28/2022 10:00:00 PM","02/28/2022 11:00:00 PM","Sport - Adult","Brooklyn","McCarren Park: Soccer-01"
"481","Hugh Hayden Reflection Board","03/12/2022 12:00:00 PM","03/12/2022 02:00:00 PM","Special Event","Manhattan","Madison Square Park: Veterans Lawn"
"482","Soccer - Non Regulation","02/24/2022 06:00:00 PM","02/24/2022 10:00:00 PM","Sport - Adult","Manhattan","James J Walker Park: Soccer-01"
"483","Soccer - Non Regulation","03/13/2022 08:00:00 AM","03/13/2022 06:00:00 PM","Sport - Youth","Brooklyn","Dyker Beach Park: Dyker 14th Ave-Soccer-03"
"484","Soccer -Regulation","02/27/2022 07:00:00 AM","02/27/2022 10:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: East River Fields-Soccer-84 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: E"
"485","Outdoor Learning -BP International Elementary School","03/01/2022 08:00:00 AM","03/01/2022 03:00:00 PM","Special Event","Brooklyn","Cadman Plaza Park: North Lawn"
"486","Lawn Closure of Oval lawn","02/20/2022 12:00:00 AM","02/20/2022 11:00:00 PM","Special Event","Manhattan","Madison Square Park: Oval Lawn"
"487","Picnic House","05/21/2022 12:00:00 PM","05/21/2022 06:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House South ,Prospect Park: Picnic House"
"488","Soccer -Regulation","03/01/2022 04:30:00 PM","03/01/2022 06:00:00 PM","Sport - Youth","Manhattan","Chelsea Park: Soccer-01"
"489","Miscellaneous","05/18/2022 09:00:00 AM","05/18/2022 02:00:00 PM","Special Event","Brooklyn","Owl's Head Park: Lawn Area 67th St & Colonial Road ,Owl's Head Park: Lawn Area 68th St ,Owl's Head Park: Picnic Tables Area/Near Spray Showers"
"490","OUTDOOR LEARNING--ps186q-doe","03/01/2022 08:00:00 AM","03/01/2022 11:00:00 PM","Special Event","Queens","Castlewood Playground: Castlewood Playground"
"491","Soccer - Non Regulation","02/28/2022 06:00:00 PM","02/28/2022 08:00:00 PM","Sport - Youth","Brooklyn","Calvert Vaux Park: Soccer-01"
"492","Softball - Adults","03/01/2022 10:00:00 AM","03/01/2022 05:30:00 PM","Sport - Youth","Queens","Queensbridge Park: Softball-02"
"493","Outdoor Learning- PS 39K- DOE","03/01/2022 09:00:00 AM","03/01/2022 02:00:00 PM","Special Event","Brooklyn","Prospect Park: Bandshell South"
"494","Soccer - Non Regulation","03/01/2022 09:00:00 AM","03/01/2022 10:00:00 PM","Sport - Adult","Queens","Astoria Park: Soccer-01"
"495","Soccer - Non Regulation","03/12/2022 08:30:00 AM","03/12/2022 06:00:00 PM","Sport - Adult","Manhattan","Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02"
"496","Softball - Adults","03/14/2022 03:00:00 PM","03/14/2022 06:00:00 PM","Sport - Youth","Queens","Queensbridge Park: Softball-03"
"497","Hugh Hayden Reflection Board","03/13/2022 12:00:00 PM","03/13/2022 02:00:00 PM","Special Event","Manhattan","Madison Square Park: Veterans Lawn"
"498","Soccer -Regulation","03/01/2022 08:00:00 AM","03/01/2022 10:00:00 PM","Sport - Youth","Staten Island","Freshkills Park: Owl Hollow-Soccer-4"
"499","Soccer -Regulation","03/01/2022 01:00:00 PM","03/01/2022 07:30:00 PM","Sport - Youth","Manhattan","De Witt Clinton Park: Soccer-01"
"500","Soccer - Non Regulation","03/11/2022 08:00:00 AM","03/11/2022 10:00:00 PM","Sport - Youth","Staten Island","Freshkills Park: Owl Hollow-Soccer-2"
"501","Soccer -Regulation","02/20/2022 09:00:00 AM","02/20/2022 07:00:00 PM","Sport - Youth","Queens","Kissena Corridor West: Soccer-01"
"502","Covid 19 testing site","02/17/2022 07:00:00 AM","02/17/2022 07:00:00 PM","Special Event","Brooklyn","Rappaport Playground: Rappaport Playground"
"503","MBHS field day","05/27/2022 09:00:00 AM","05/27/2022 01:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House North"
"504","Covid 19 testing for the public","02/24/2022 07:00:00 AM","02/24/2022 07:00:00 PM","Special Event","Bronx","D'Auria-Murphy Triangle: D'Auria-Murphy Triangle"
"505","Soccer -Regulation","03/01/2022 10:00:00 AM","03/01/2022 09:30:00 PM","Sport - Adult","Bronx","Macombs Dam Park: Soccer-01"
"506","Soccer -Regulation","03/01/2022 09:00:00 AM","03/01/2022 07:00:00 PM","Sport - Youth","Queens","Kissena Corridor West: Soccer-01"
"507","Soccer -Regulation","03/01/2022 08:00:00 AM","03/01/2022 10:00:00 PM","Sport - Youth","Bronx","Macombs Dam Park: Soccer-01"
"508","Miscellaneous","03/01/2022 08:00:00 AM","03/01/2022 08:00:00 PM","Sport - Youth","Brooklyn","P.O. Reinaldo Salgado Playground (PS 309): Football-01"
"509","BeattyBoy Productions Presents: PrettyRick's 6th Annual Jazz and Eclectic RB Soul on the Beach","08/06/2022 05:00:00 PM","08/06/2022 07:30:00 PM","Special Event","Queens","Beach 17 Playground (O'Donohue Park): Beach 17th Street Performance Space"
"510","Diana Ross Lawn Winter Closure Nov. 29, 2021 - April 2, 2022","03/01/2022 12:00:00 AM","03/01/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Diana Ross Playground Lawn"
"511","Football - Youth","03/13/2022 01:00:00 PM","03/13/2022 03:00:00 PM","Sport - Youth","Staten Island","Fairview Park: Multi-Purpose Play Area-01"
"512","Soccer - Non Regulation","03/01/2022 01:00:00 PM","03/01/2022 02:30:00 PM","Sport - Adult","Manhattan","Sara D. Roosevelt Park: Nike Field-Soccer-02"
"513","Football - Youth","03/01/2022 08:00:00 AM","03/01/2022 08:00:00 PM","Sport - Youth","Manhattan","Wagner Playground: Soccer-01"
"514","Celebration","08/31/2022 01:00:00 PM","08/31/2022 03:00:00 PM","Special Event","Manhattan","Central Park: Wagner Cove ,Central Park: Cherry Hill"
"515","Soccer - Non Regulation","03/01/2022 08:00:00 AM","03/01/2022 08:00:00 PM","Sport - Youth","Manhattan","Frederick Douglass Playground: Soccer-01"
"516","Celebration","07/29/2022 01:30:00 PM","07/29/2022 03:30:00 PM","Special Event","Manhattan","Central Park: Gapstow Bridge"
"517","Soccer - Non Regulation","03/01/2022 09:00:00 AM","03/01/2022 09:00:00 PM","Sport - Adult","Manhattan","Harlem River Park: Soccer-01 ,East River Park: Soccer-02 Grand Street ,Highbridge Park: Soccer-01 ,Wagner Playground: Soccer-01 ,Sara D. Roosevelt Park: Canal Street Mini Field-Soccer-01"
"518","Soccer - Non Regulation","03/01/2022 12:00:00 PM","03/01/2022 07:00:00 PM","Sport - Adult","Manhattan","James J Walker Park: Soccer-01"
"519","Covid 19 testing for the public","02/28/2022 07:00:00 AM","02/28/2022 07:00:00 PM","Special Event","Bronx","Stars & Stripes Playground: Stars & Stripes Playground"
"520","Covid 19 testing site","02/18/2022 07:00:00 AM","02/18/2022 07:00:00 PM","Special Event","Bronx","Poe Park: Permit Area 1 - Paved Oval"
"521","Soccer - Non Regulation","02/27/2022 06:00:00 PM","02/27/2022 10:00:00 PM","Sport - Adult","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74"
"522","Covid -19 testing for the public","02/19/2022 07:00:00 AM","02/19/2022 07:00:00 PM","Special Event","Staten Island","Silver Lake Park: Concert Area - Forest Ave Side"
"523","East Meadow - Weekend Closure until Apr 3, 2022","03/12/2022 12:00:00 AM","03/12/2022 11:00:00 PM","Special Event","Manhattan","Central Park: East Meadow ,Central Park: East Meadow Picnic Zone ,Central Park: East Meadow North Lawn ,Central Park: East 102nd St Clay Oval"
"524","Outdoor Learning- PS 39K- DOE","03/14/2022 09:00:00 AM","03/14/2022 02:00:00 PM","Special Event","Brooklyn","Prospect Park: Bandshell South"
"525","Celebration","10/21/2022 11:00:00 AM","10/21/2022 12:00:00 PM","Special Event","Manhattan","Central Park: Ladies' Pavilion"
"526","Outdoor Learning - Brooklyn International High School","03/14/2022 10:00:00 AM","03/14/2022 01:00:00 PM","Special Event","Brooklyn","Trinity Park: Sitting Area"
"527","Movie Night","06/15/2022 03:00:00 PM","06/15/2022 10:00:00 PM","Special Event","Queens","Addabbo Park: Tudor Park (Joseph P. Addabbo)"
"528","Miscellaneous","06/15/2022 10:00:00 AM","06/15/2022 01:00:00 PM","Special Event","Queens","Whitestone Playground: Whitestone Playground"
"529","Locals Surf School","03/14/2022 09:00:00 AM","03/14/2022 01:00:00 PM","Special Event","Queens","Rockaway Beach and Boardwalk: Beach 67th Street Surfing Beach"
"530","Miscellaneous","03/11/2022 10:00:00 AM","03/11/2022 06:00:00 PM","Sport - Youth","Bronx","Williamsbridge Oval: Soccer-01"
"531","Great Hill Winter Closure 11-1-2021 - 5-1-2022","03/13/2022 12:00:00 AM","03/13/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Great Hill Oval"
"532","Hugh Hayden Reflection Board","03/01/2022 12:00:00 PM","03/01/2022 02:00:00 PM","Special Event","Manhattan","Madison Square Park: Veterans Lawn"
"533","Soccer - Non Regulation","03/13/2022 09:00:00 AM","03/13/2022 04:00:00 PM","Sport - Adult","Manhattan","James J Walker Park: Soccer-01"
"534","Track and Field","03/11/2022 08:00:00 AM","03/11/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"535","Soccer - Non Regulation","03/01/2022 05:00:00 PM","03/01/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70"
